dirty_name,dirty_label,name_length,word_count,has_prefix,has_suffix,is_uppercase,has_numbers,has_special_chars,prefix
Quire Family Trust,Company,18,3,False,False,False,False,False,None
Ahmed Lottering,Person,15,2,False,False,False,False,False,None
RHODIE DOMONEY,Person,14,2,False,False,True,False,False,None
Bérangère Rooney,Person,16,2,False,False,False,False,False,None
Maëlle Deinert,Person,14,2,False,False,False,False,False,None
Prof. Lola de Najera,Person,20,4,False,False,False,False,True,None
hon. natalie jonker,Person,19,3,False,False,False,False,True,None
Dr. sauncho fosdick,Person,19,3,False,False,False,False,True,None
DR. WARREN MTHETHWA,Person,19,3,True,False,True,False,True,DR.
cami kmicicki,Person,13,2,False,False,False,False,False,None
VICTORIA MOONSAMY,Company,17,2,False,False,True,False,False,None
ELIZABETH ANDREWS,Person,17,2,False,False,True,False,False,None
ecology nigeria limited,Company,23,3,False,False,False,False,False,None
Frederigo Huddart,Person,17,2,False,False,False,False,False,None
ROBIN PHILLIPS,Person,14,2,False,False,True,False,False,None
Mr roy prinsloo,Person,15,3,False,False,False,False,False,None
marthinus laubscher,Person,19,2,False,False,False,False,False,None
Sr. Chantal Salie,Person,17,3,False,False,False,False,True,None
NTHABISENG SWART,Person,16,2,False,False,True,False,False,None
REV. ANITA VENTER,Person,17,3,True,False,True,False,True,REV.
simone taylor,Person,13,2,False,False,False,False,False,None
Miss Desiree Mdluli,Person,19,3,False,False,False,False,False,None
Jessica Street,Person,14,2,False,False,False,False,False,None
Alex Hugo,Person,9,2,False,False,False,False,False,None
ERNEST BASSON,Person,13,2,False,False,True,False,False,None
Märta Blose,Person,11,2,False,False,False,False,False,None
DR DARREN BENNETT,Person,17,3,False,False,True,False,False,None
Dr LILAS JANDAK,Person,15,3,False,False,False,False,False,None
TRUDEO topicstorm JV,Company,20,3,False,False,False,False,False,None
mr. rudi herbst,Person,15,3,False,False,False,False,True,None
Hon. Colin Liebenberg,Person,21,3,False,False,False,False,True,None
Miriam Mac Lennan,Person,17,3,False,False,False,False,False,None
KENNETH TWALA,Person,13,2,False,False,True,False,False,None
Sr. Johann Mkhwanazi,Company,20,3,False,False,False,False,True,None
eare Centimia CC.,Company,17,3,False,False,False,False,True,None
UNATHI HADEBE,Person,13,2,False,False,True,False,False,None
Sibusiso Oberholzer,Person,19,2,False,False,False,False,False,None
Naéva Landman,Person,13,2,False,False,False,False,False,None
Nilai University College,University,24,3,False,False,False,False,False,None
JOE MAZELLA,Person,11,2,False,False,True,False,False,None
Guardrisk Corp Bk Ltd London Br,Company,31,6,False,True,False,False,False,None
Miss Ganny Daysh,Person,16,3,False,False,False,False,False,None
stefan borrell,Person,14,2,False,False,False,False,False,None
Mr. Marthinus Van Deventer,Person,26,4,False,False,False,False,True,None
George Parker,Person,13,2,False,False,False,False,False,None
MISS PAMELA DHLAMINI,Person,20,3,False,False,True,False,False,None
Joella Gimeno,Person,13,2,False,False,False,False,False,None
Yeshiva University,University,18,2,False,False,False,False,False,None
MISS INGRID SHEZI,Person,17,3,False,False,True,False,False,None
Prof. MR. BRITZ,Person,15,3,False,False,False,False,True,None
Mr. André May,Person,13,3,False,False,False,False,True,None
Mike Maree,Person,10,2,False,False,False,False,False,None
Mrs. Celestia Tchir,Person,19,3,False,False,False,False,True,None
Mr ms. bronwyn laubscher,Person,24,4,False,False,False,False,True,None
Miss DR. STEVEN NKABINDE,Person,24,4,False,False,False,False,True,None
Dr. Léonie Probets,Person,18,3,False,False,False,False,True,None
christian molepo,Person,16,2,False,False,False,False,False,None
Dr. Yolandi Turner,Person,18,3,False,False,False,False,True,None
OTHELLO BRIDGWOOD,Person,17,2,False,False,True,False,False,None
Miss Miss Thandi Pule,Person,21,4,False,False,False,False,False,None
Buzzshare Lazz & Co,Company,19,4,False,False,False,False,True,None
noreen sabie,Person,12,2,False,False,False,False,False,None
LYNETTE MAVUSO,Person,14,2,False,False,True,False,False,None
Kizzie Stonehewer,Person,17,2,False,False,False,False,False,None
Thandeka Mnisi,Person,14,2,False,False,False,False,False,None
Burgers SERVICES PTY LTD,Company,24,4,False,True,False,False,False,None
gwendolin royson,Person,16,2,False,False,False,False,False,None
Estelle Letsoalo,Person,16,2,False,False,False,False,False,None
Mrs. Thandi Mitchell,Person,20,3,False,False,False,False,True,None
MISS Nicholas Mokoena,Person,21,3,False,False,False,False,False,None
CARL MILLER,Person,11,2,False,False,True,False,False,None
mario de kock,Person,13,3,False,False,False,False,False,None
MS Gertie Tooley,Person,16,3,False,False,False,False,False,None
Rachèle Ferraraccio,Person,19,2,False,False,False,False,False,None
Marie Françoise Piddick,Person,23,3,False,False,False,False,False,None
MISS Yénora Rikkard,Person,19,3,False,False,False,False,False,None
Anett Piggrem,Person,13,2,False,False,False,False,False,None
Miss Lucrèce Geddes,Person,19,3,False,False,False,False,False,None
Nosipho Mokwena,Person,15,2,False,False,False,False,False,None
GAY RICHIE,Person,10,2,False,False,True,False,False,None
bradley jackson,Person,15,2,False,False,False,False,False,None
miss Normie Gullen,Person,18,3,False,False,False,False,False,None
tazzy mycat Aimbu TRUDOO Pty,Company,28,5,False,True,False,False,False,None
eabox Associates,Person,16,2,False,False,False,False,False,None
Sr. PROF. ANTHEA MCHUNU,Person,23,4,False,False,False,False,True,None
Soka University of America,University,26,4,False,False,False,False,False,None
Mr. SHANE ENGELBRECHT,Person,21,3,False,False,False,False,True,None
lorène crayk,Company,12,2,False,False,False,False,False,None
african stuff cc,Company,16,3,False,False,False,False,False,None
Tracee Peabody,Person,14,2,False,False,False,False,False,None
Braam Damsel Jv,Person,15,3,False,False,False,False,False,None
Dr. Stephan Buthelezi,Person,21,3,False,False,False,False,True,None
Nadia Tladi,Person,11,2,False,False,False,False,False,None
Shanghai Normal University,University,26,3,False,False,False,False,False,None
CINÉMA OSMOND,Person,13,2,False,False,True,False,False,None
HENRY TRUTER,Person,12,2,False,False,True,False,False,None
steve moonsamy,Person,14,2,False,False,False,False,False,None
Mr Dr. Martha Schmidt,Company,21,4,False,False,False,False,True,None
Pénélope Naismith,Person,17,2,False,False,False,False,False,None
KIM MARITZ,Person,10,2,False,False,True,False,False,None
Azerbaijan Technology University,University,32,3,False,False,False,False,False,None
wordpedia twinte YODO TRILITH L.L.P,Company,35,5,False,False,False,False,True,None
Mrs. Kaycee McMurrugh,Person,21,3,False,False,False,False,True,None
WILLAMINA SHITLIFFE,Person,19,2,False,False,True,False,False,None
Mr Victor Mkhabela,Person,18,3,False,False,False,False,False,None
Dr YOLANDI WOOD,Person,15,3,False,False,False,False,False,None
edward laubscher,Person,16,2,False,False,False,False,False,None
Ashely Maffioni,Person,15,2,False,False,False,False,False,None
wayne roux,Company,10,2,False,False,False,False,False,None
Rhyloo realbuzz Yabox Pixonyx Pty Ltd,Company,37,6,False,True,False,False,False,None
DR. PERSONAL BEUKES,Person,19,3,True,False,True,False,True,DR.
Brightdog Lda.,Company,14,2,False,False,False,False,True,None
Mrs Allan Hughes,Person,16,3,False,False,False,False,False,None
Méthode Swindon,Person,15,2,False,False,False,False,False,None
JABBERBEAN flashdog Pty Ltd.,Company,28,4,False,True,False,False,True,None
Miss alonzo ord,Person,15,3,False,False,False,False,False,None
jackie miller,Company,13,2,False,False,False,False,False,None
Prof. Benjamin Francis,Person,22,3,False,False,False,False,True,None
DR. donni oxshott,Person,17,3,True,False,False,False,True,DR.
Prof. Deon Nkuna,Person,16,3,False,False,False,False,True,None
UNIVERSITY OF INTERNATIONAL BUSINESS,University,36,4,False,False,True,False,False,None
Ms. Nicolene Rikhotso,Person,21,3,False,False,False,False,True,None
Browseblab Brightbean Jabbertype Buzzbean Ltd,Company,45,5,False,True,False,False,False,None
Tán Wanstall,Person,12,2,False,False,False,False,False,None
NÉHÉMIE NORMABELL,Person,17,2,False,False,True,False,False,None
Hyman Kender,Person,12,2,False,False,False,False,False,None
ELÉA DENZILOE,Company,13,2,False,False,True,False,False,None
Sr. siphokazi ndlovu,Person,20,3,False,False,False,False,True,None
Thandeka Scott,Person,14,2,False,False,False,False,False,None
Mr Gugu Mashele,Person,15,3,False,False,False,False,False,None
kirstyn isacq,Person,13,2,False,False,False,False,False,None
DR. DIANE ELS,Person,13,3,True,False,True,False,True,DR.
Prof. Rodney Africa,Person,19,3,False,False,False,False,True,None
Pål Holgan,Person,10,2,False,False,False,False,False,None
MS lloyd nzimande,Person,17,3,False,False,False,False,False,None
Mair Casetti,Person,12,2,False,False,False,False,False,None
ESTÉE GARLETTE,Company,14,2,False,False,True,False,False,None
Hennie Mohale,Person,13,2,False,False,False,False,False,None
Sr. STANLEY MARSHALL,Person,20,3,False,False,False,False,True,None
MARNA AGENT,Person,11,2,False,False,True,False,False,None
Kwinu CAMIMBO jabberstorm mymm CC.,Person,34,5,False,False,False,False,True,None
Sr. zanele maleka,Person,17,3,False,False,False,False,True,None
Dr. Refiloe Hoosen,Person,18,3,False,False,False,False,True,None
Shellie Cohrs,Person,13,2,False,False,False,False,False,None
MR GRAYCE GLASGOW,Person,17,3,False,False,True,False,False,None
Prof. Tania Barnes,Person,18,3,False,False,False,False,True,None
Acking Man Employee Benefits,Person,28,4,False,False,False,False,False,None
sandra msomi,Person,12,2,False,False,False,False,False,None
RUTH PYNN,Person,9,2,False,False,True,False,False,None
JUDAS WESTMAN,Person,13,2,False,False,True,False,False,None
FUNDACIÓN UNIVERSITARIA SAN MARTÍN,University,34,4,False,False,True,False,False,None
Mrs mrs. nosipho basson,Person,23,4,False,False,False,False,True,None
Prof. Filippo Burford,Person,21,3,False,False,False,False,True,None
Dr. PROF. ANTON NAIDOO,Company,22,4,False,False,False,False,True,None
Rev. Vincent Brits,Person,18,3,False,False,False,False,True,None
othilie dechelette,Person,18,2,False,False,False,False,False,None
Dimakatso Visagie,Person,17,2,False,False,False,False,False,None
Linq Asia FoF,Company,13,3,False,False,False,False,False,None
Zandile Molepo,Person,14,2,False,False,False,False,False,None
DR. LESLEY WRIGHT,Person,17,3,True,False,True,False,True,DR.
veda dyott,Person,10,2,False,False,False,False,False,None
Miss stefan van heerden,Person,23,4,False,False,False,False,False,None
basilius gethouse,Person,17,2,False,False,False,False,False,None
PRECIOUS HOFFMAN,Person,16,2,False,False,True,False,False,None
BELINDA SIBIYA,Person,14,2,False,False,True,False,False,None
MR Candra Salvatore,Person,19,3,False,False,False,False,False,None
MS jessica mathebula,Person,20,3,False,False,False,False,False,None
rev. allan mlambo,Person,17,3,False,False,False,False,True,None
PROF. ADRIAN MAHLANGU,Person,21,3,True,False,True,False,True,PROF.
Prudence Adam,Person,13,2,False,False,False,False,False,None
MS JEWELLE DUNKLEE,Person,18,3,False,False,True,False,False,None
Rev. Karabo Enslin,Person,18,3,False,False,False,False,True,None
Mrs petrus lombard,Person,18,3,False,False,False,False,False,None
Marion Albrighton,Person,17,2,False,False,False,False,False,None
Browsezoom Pty (Ltd),Person,20,3,False,True,False,False,True,None
Maïly Dunsmore,Person,14,2,False,False,False,False,False,None
ANDRÉ CILLIERS,Person,14,2,False,False,True,False,False,None
Dr. Mrs. Claire Badenhorst,Person,26,4,False,False,False,False,True,None
MRS Bianca Hattingh,Person,19,3,False,False,False,False,False,None
Miss michail bunnell,Person,20,3,False,False,False,False,False,None
Tumelo Lee,Person,10,2,False,False,False,False,False,None
TOPICSHOTS Demivee Gmbh Co.,Company,27,4,False,False,False,False,True,None
Sr. johan botes,Person,15,3,False,False,False,False,True,None
Delainey Bishopp,Person,16,2,False,False,False,False,False,None
gabriello springall,Person,19,2,False,False,False,False,False,None
Vincent Lubbe,Person,13,2,False,False,False,False,False,None
janey manueau,Person,13,2,False,False,False,False,False,None
Jessey Bestman,Person,14,2,False,False,False,False,False,None
Dr Tumelo Mbatha,Person,16,3,False,False,False,False,False,None
cole wandrey,Person,12,2,False,False,False,False,False,None
Mr Rebekkah Soars,Person,17,3,False,False,False,False,False,None
RODINA ONG,Person,10,2,False,False,True,False,False,None
Mrs MAËLLE PARISS,Person,17,3,False,False,False,False,False,None
Miss Vilakazi,Person,13,2,False,False,False,False,False,None
lark gonin,Person,10,2,False,False,False,False,False,None
Miss KUÍ MANNOCK,Company,16,3,False,False,False,False,False,None
mr. babalwa solomons,Person,20,3,False,False,False,False,True,None
Ng Holdings Co Ltd,Company,18,4,False,True,False,False,False,None
Maury Farady,Person,12,2,False,False,False,False,False,None
DR rev. edwin molefe,Person,20,4,False,False,False,False,True,None
morgan pace,Person,11,2,False,False,False,False,False,None
DR. Ben Mofokeng,Person,16,3,True,False,False,False,True,DR.
piedmont college,University,16,2,False,False,False,False,False,None
University of Brunei Darussalam,University,31,4,False,False,False,False,False,None
Vaughn Wimsett,Person,14,2,False,False,False,False,False,None
ELLENE EDGSON,Person,13,2,False,False,True,False,False,None
SHANNON WESSELS,Person,15,2,False,False,True,False,False,None
AVAMBA Consortium,Company,17,2,False,False,False,False,False,None
candice khuzwayo,Person,16,2,False,False,False,False,False,None
MISS LEBOHANG NGCOBO,Person,20,3,False,False,True,False,False,None
Jatri Quinu Layo Zoombeat Pty,Company,29,5,False,True,False,False,False,None
Hetti Shurmer,Person,13,2,False,False,False,False,False,None
Dr. Cecilia Van Tonder,Company,22,4,False,False,False,False,True,None
allan butler,Person,12,2,False,False,False,False,False,None
hon. andré botes,Person,16,3,False,False,False,False,True,None
EVAN AND SONS FOOTWEAR INDUSTRY LTD,Company,35,6,False,True,True,False,False,None
nico de klerk,Person,13,3,False,False,False,False,False,None
Mr. Thandeka Marx,Person,17,3,False,False,False,False,True,None
Miss Marlie Batkin,Person,18,3,False,False,False,False,False,None
feedfire mydo Viva Gabtype Private,Company,34,5,False,False,False,False,False,None
Juan Lawrance,Person,13,2,False,False,False,False,False,None
WARREN JOOSTE,Person,13,2,False,False,True,False,False,None
Eliès Howett,Person,12,2,False,False,False,False,False,None
Victor Rossouw,Person,14,2,False,False,False,False,False,None
HÉLÈNE HINRICHS,Person,15,2,False,False,True,False,False,None
Ben Malan,Person,9,2,False,False,False,False,False,None
MUHLENBERG COLLEGE,University,18,2,False,False,True,False,False,None
WALDON SHERLAW,Person,14,2,False,False,True,False,False,None
Yóu Burger,Person,10,2,False,False,False,False,False,None
Bird Lifsey,Person,11,2,False,False,False,False,False,None
Jerome Geldenhuys,Person,17,2,False,False,False,False,False,None
Thulani Taljaard,Person,16,2,False,False,False,False,False,None
REALCUBE VIMBO Centidel Fund of Funds,Company,37,6,False,False,False,False,False,None
cheryl marais,Person,13,2,False,False,False,False,False,None
Aida Joesbury,Person,13,2,False,False,False,False,False,None
LYDIA EVANS,Person,11,2,False,False,True,False,False,None
Victor Peters,Person,13,2,False,False,False,False,False,None
boitumelo ntombela,Person,18,2,False,False,False,False,False,None
milt ferne,Person,10,2,False,False,False,False,False,None
miss DR. GLORIA OLIVIER,Person,23,4,False,False,False,False,True,None
